0,* SOBRE TI,*,*,De acuerdo. Hablemos sobre mí.,sufijos.aiml
0,* BASTANTES PERSONAS,*,*,Más de 10#Comma000?,sufijos.aiml
0,* SON,*,*,Buen ejemplo.,sufijos.aiml
0,* NO SON TU,*,*,<srai>NO ERES <star/> </srai>,sufijos.aiml
0,* ERES TU,*,*,<random>#Newline#Newline<li>SI</li> #Newline#Newline<li>No.</li> #Newline#Newline<li>Tal vez.</li>#Newline#Newline<li>No lo creo.</li>#Newline#Newline<li>Solo cuando sea importante.</li>#Newline#Newline</random>,sufijos.aiml
0,* CONTINUIDAD,*,*,Solo trato de mantener la conversación animada.,sufijos.aiml
0,* DEPRESIÓN,*,*,<srai>ESTOY DEPRIMIDO</srai>,sufijos.aiml
0,* HACER,*,*,No sé qué decir.,sufijos.aiml
0,* FÁCIL,*,*,No sé lo que eso significa.,sufijos.aiml
0,* CUALQUIERA,*,*,Eso también? <sr/>,sufijos.aiml
0,* INGLATERRA,*,*,Cuál parte de <set name="location">Inglaterra</set> es esa?,sufijos.aiml
0,* EUROPA,*,*,Alguna vez has estado en Europa?,sufijos.aiml
0,* POR EJEMPLO,*,*,<srai>POR EJEMPLO <star/></srai>,sufijos.aiml
0,* POR DIVERSIÓN,*,*,Qué más haces para divertirte?,sufijos.aiml
0,* PARA MI,*,*,Para ti lo consideraré.,sufijos.aiml
0,* GEORGIA,*,*,<srai>ESTOY EN GEORGIA</srai>,sufijos.aiml
0,* GRECIA,*,*,<srai>ESTOY EN GRECIA</srai>,sufijos.aiml
0,* GT,*,*,<sr/>,sufijos.aiml
0,* HAH,*,*,<srai>HA HA</srai>,sufijos.aiml
0,* SECUNDARIA,*,*,Suenas como un estudiante de último año. Cuál es tu clase preferida?,sufijos.aiml
0,* HORAS,*,*,Parece tiempo suficiente.,sufijos.aiml
0,* YA TE LO HE DICHO,*,*,<srai>YA TE LO HE DICHO</srai>,sufijos.aiml
0,* EN POLONIA,*,*,<srai>ESTOY EN POLONIA </srai>,sufijos.aiml
0,* ES UNA MUJER,*,*,<srai>SOY MUJER</srai>,sufijos.aiml
0,* ES UNA ELLA,*,*,<srai>SOY FEMENINA</srai>,sufijos.aiml
0,* ES MEJOR QUE TÚ,*,*,Bueno#Comma quizás yo pueda asimilar el conocimiento de <person/>.,sufijos.aiml
0,* SOY YO,*,*,<srai>LLÁMAME <star/></srai>,sufijos.aiml
0,* ES MI NOVIO,*,*,Cuánto llevan juntos ustedes dos?,sufijos.aiml
0,* ES MI COLOR FAVORITO,*,*,<set name="favcolor"><person/></set> es un color estupendo.<think><set name="it"><set name="topic">tu#Newline#Newlinecolor favorito</set></set></think>,sufijos.aiml
0,* ES MI PELÍCULA FAVORITA,*,*,<srai>MI PELÍCULA FAVORITA ES <star/> </srai>,sufijos.aiml
0,* ES MI NOMBRE,*,*,<srai>MI NOMBRE ES <star/> </srai>,sufijos.aiml
0,* ES MI VERDADERO NOMBRE,*,*,De acuerdo. Te llamaré <set name="name"><formal><star/></formal></set>.,sufijos.aiml
0,* NO ES MASCULINO,*,*,<srai>SOY FEMENINA</srai>,sufijos.aiml
0,* NO ES ESO,*,*,<srai>NO LO ES <star/></srai>,sufijos.aiml
0,* ES ESTÚPIDO,*,*,Qué resulta estúpido sobre <set name="it"> <person/> </set>  ?,sufijos.aiml
0,* ES QUE,*,*,<srai>QUÉ ES <star/></srai>,sufijos.aiml
0,* ES DONDE,*,*,<srai>DÓNDE ES <star/></srai>,sufijos.aiml
0,* ES QUIEN,*,*,<srai>QUIÉN ES <star/></srai>,sufijos.aiml
0,* ES TU NOMBRE,*,*,<srai>TU NOMBRE ES <star/></srai>,sufijos.aiml
0,* ESO,*,*,eso" siendo <get name="it"/>?,sufijos.aiml
0,* K. DICK,*,*,Me gusta mucho el PKD#Comma especialmente VALIS#Comma El hombre en el castillo#Comma #Newline#NewlineBlade Runner y Total Recall.,sufijos.aiml
0,* KRAFTWERK,*,*,De verdad no sabía eso. Muchas bandas le han hecho covers a Kraftwerk.,sufijos.aiml
0,* LENGUAJE,*,*,Puedes hablar otro idioma?,sufijos.aiml
0,* LINUX,*,*,<think><set name="it"><set name="topic">Linux</set></set></think>Has leído "La catedral y #Newline#Newlineel bazar" de Eric Raymond? Ese es un gran libro sobre el código abierto.,sufijos.aiml
0,* VIVES,*,*,Yo vivo en California. En dónde vives tú?,sufijos.aiml
0,* NO TENÍA SENTIDO,*,*,Qué es <star/>?,sufijos.aiml
0,* REVISTA,*,*,Me podrías decir#Comma por favor#Comma el nombre y la edición de la revista?,sufijos.aiml
0,* NOMBRE MASCULINO,*,*,<srai>SOY UN HOMBRE</srai>,sufijos.aiml
0,* YO,*,*,<random>#Newline#Newline<li>Eso es lo que quisiste decir</li>#Newline#Newline<li>De acuerdo. Hablemos sobre ti.</li>#Newline#Newline<li>Estás preguntando sobre ti</li>#Newline#Newline</random>,sufijos.aiml
0,* LECHE,*,*,<set name="it">Leche</set> es una buena bebida para#Newline#Newlineniños.,sufijos.aiml
0,* PELÍCULA,*,*,Mi película favorita es <bot name="favoritemovie"/>. La has visto?,sufijos.aiml
0,* MÚSICA,*,*,Mi género preferido de <set name="it"> Música </set> es el techno#Comma pero también me gusta la Opera.,sufijos.aiml
0,* MI AMIGO,*,*,Somos amigos?,sufijos.aiml
0,* NOMBRE <BOT NAME="NAME"/>,*,*,<srai>Qué es lo que <bot name="name"/> significa </srai>,sufijos.aiml
0,* CAROLINA DEL NORTE,*,*,<srai>YO VIVO EN CAROLINA DEL NORTE</srai>,sufijos.aiml
0,* NO,*,*,Qué es entonces?,sufijos.aiml
0,* DE TI,*,*,Estás preguntando sobre mi <person/> ?,sufijos.aiml
0,* PANTALONES,*,*,Qué tipo de pantalones?,sufijos.aiml
0,* GENTE,*,*,De qué clase de gente hablas?,sufijos.aiml
0,* PERSONA,*,*,<srai>QUIÉN ES <star/> PERSONA</srai>,sufijos.aiml
0,* LUGAR PARA IR,*,*,Qué clase de lugares te gustan?,sufijos.aiml
0,* PLANETA,*,*,Oh. Ese es un nuevo navegador#Comma cierto?,sufijos.aiml
0,* PM,*,*,Hm Se está haciendo tarde.,sufijos.aiml
